player_id,web_name,position,XP,Price
631,Agbadou,DEF,0.0,42
777,Ojinnaka,MID,0.0,45
657,Chiwome,FWD,0.0,44
652,Gonzalez,MID,0.0,43
648,Munetsi,MID,0.0,53
3,Hein,GK,0.0,40
62,Jimoh-Aloba,MID,0.0,45
496,Kuol,MID,0.0,44
389,Elliott,MID,0.0,51
678,Masuaku,DEF,0.0,39
432,Onana,GK,0.0,49
408,Rúben,DEF,0.0,55
760,Lucky,DEF,0.0,40
377,Tsimikas,DEF,0.0,48
625,Füllkrug,FWD,0.0,56
616,Álvarez,MID,0.0,49
601,Foderingham,GK,0.0,40
818,Wilson,FWD,0.0,45
745,Byfield,DEF,0.0,40
594,Min-hyeok,MID,0.0,45
577,Takai,DEF,0.0,40
576,Phillips,DEF,0.0,40
530,Nna Noukeu,GK,0.0,39
590,Bryan,MID,0.0,49
59,Onana,MID,0.0,48
701,Rowe,DEF,0.0,40
710,Patterson,DEF,0.0,39
484,Targett,DEF,0.0,40
479,Krafth,DEF,0.0,43
474,Schär,DEF,0.0,52
465,Højlund,FWD,0.0,63
462,J.Fletcher,MID,0.0,43
461,Fitzgerald,MID,0.0,43
433,Harrison,GK,0.0,40
764,Heskey,MID,0.0,45
768,Leon Routh,DEF,0.0,40
436,De Ligt,DEF,0.0,49
464,Moorhouse,MID,0.0,45
472,Odysseas,GK,0.0,40
752,Golambeckis,DEF,0.0,40
184,Green,GK,0.0,40
188,Delcroix,DEF,0.0,38
763,Gray,MID,0.0,45
404,Akanji,DEF,0.0,54
832,Ndiaye,DEF,0.0,40
830,Wright,FWD,0.0,45
395,Morton,MID,0.0,45
199,Worrall,DEF,0.0,38
9,Kiwior,DEF,0.0,54
380,Ramsay,DEF,0.0,37
378,Nallo,DEF,0.0,37
802,Lamadrid,MID,0.0,50
619,L.Guilherme,MID,0.0,49
769,Bendito Mantato,MID,0.0,45
14,Kacurri,DEF,0.0,39
23,Fábio Vieira,MID,0.0,54
562,Abdullahi,FWD,0.0,42
559,Triantis,MID,0.0,44
542,Seelt,DEF,0.0,40
528,Patterson,GK,0.0,42
835,Whitehall,MID,0.0,45
518,Jota,MID,0.0,54
45,Sousa,DEF,0.0,38
516,Hudson-Odoi,MID,0.0,57
509,David Carmo,DEF,0.0,45
58,Kamara,MID,0.0,49
804,Souza,DEF,0.0,40
92,Faivre,MID,0.0,45
588,Odobert,MID,0.0,53
630,King,GK,0.0,39
95,Silcott-Duberry,MID,0.0,44
761,Simmonds,DEF,0.0,40
172,Watson,MID,0.0,48
165,Sima,MID,0.0,54
799,Stevens,MID,0.0,45
156,Tasker,DEF,0.0,38
114,Arthur,DEF,0.0,38
147,Estupiñan,DEF,0.0,45
115,Fredrick,DEF,0.0,40
134,Trevitt,MID,0.0,45
664,Lecomte,GK,0.0,39
334,Harris,MID,0.0,45
667,Aznou,DEF,0.0,42
140,McGill,GK,0.0,39
743,Emenalo,MID,0.0,45
309,Metcalfe,MID,0.0,45
308,Heath,MID,0.0,45
306,Bates,MID,0.0,43
218,Barnes,FWD,0.0,42
289,Tyrer,GK,0.0,39
219,Obafemi,FWD,0.0,44
278,J.Rak-Sakyi,MID,0.0,44
803,Sharman-Lowe,GK,0.0,40
80,Soler,DEF,0.0,39
89,Philip,MID,0.0,49
223,Slonina,GK,0.0,39
180,Tzimas,FWD,0.0,52
175,Knight,MID,0.0,44
245,Mudryk,MID,0.0,49
834,Kavuma-McQueen,MID,0.0,45
322,Tete,DEF,0.0,45
787,Chambers,MID,0.0,44
824,McManus,DEF,0.0,40
312,Y.Chermiti,FWD,0.0,49
144,Coppola,DEF,0.0,42
793,King,DEF,0.0,40
277,Ebiowei,MID,0.0,45
275,Ahamada,MID,0.0,43
274,Agbinone,MID,0.0,43
238,Estêvão,MID,0.0,64
213,Banel,MID,0.0,45
744,Oriola,MID,0.0,45
174,Yalcouye,MID,0.0,50
155,Slater,DEF,0.0,40
150,Lamptey,DEF,0.0,44
665,Perri,GK,0.0,44
265,Kporha,DEF,0.0,40
776,Pimlott,MID,0.0,45
66,Neto,GK,0.0,45
71,Zabarnyi,DEF,0.0,50
327,Andreas,MID,0.0,53
321,J.Cuenca,DEF,0.0,43
81,Kluivert,MID,0.0,69
313,Sherif,FWD,0.0,44
290,Branthwaite,DEF,0.0,53
798,Imray,DEF,0.0,40
773,Benamar,DEF,0.0,40
732,Uche,FWD,0.0,55
285,Édouard,FWD,0.0,50
268,Doucouré,MID,0.0,49
161,Enciso,MID,0.0,54
153,Webster,DEF,0.0,44
837,Lienou,DEF,0.0,40
251,N.Jackson,FWD,0.0,65
70,Paulsen,GK,0.0,40
315,Benda,GK,0.0,40
705,Campbell,DEF,0.0,39
78,J.Araujo,DEF,0.0,38
721,Milosavljević,DEF,0.0,44
780,Casey,FWD,0.0,45
762,Drakes-Thomas,MID,0.0,45
284,Nketiah,FWD,0.0,54
105,Valdimarsson,GK,0.0,38
112,Roerslev,DEF,0.0,45
130,Donovan,MID,0.0,44
833,Eboué,MID,0.0,45
789,Merrick,GK,0.0,40
248,Paez,MID,0.0,45
103,Cox,GK,0.0,39
149,Igor,DEF,0.0,45
795,Howell,MID,0.0,45
170,Milner,MID,0.0,49
162,Gruda,MID,0.0,54
154,Cashin,DEF,0.0,40
177,Moran,MID,0.0,45
363,Bamford,FWD,0.0,49
360,Gelhardt,MID,0.0,45
339,Meslier,GK,0.0,41
254,Benitez,GK,0.0,39
704,Onyango,MID,0.0,45
307,Ebere,MID,0.0,44
298,Welch,DEF,0.0,38
340,Cairns,GK,0.0,39
349,Schmidt,DEF,0.0,40
359,Crew,MID,0.0,45
361,Gyabi,MID,0.0,45
357,Ramazani,MID,0.0,49
109,Henry,DEF,0.0,43
786,McNally,GK,0.0,40
333,Godo,MID,0.0,45
123,Carvalho,MID,0.0,46
269,Esse,MID,0.0,47
128,Onyeka,MID,0.0,48
131,Konak,MID,0.0,43
259,Sosa,DEF,0.0,48
229,B.Badiashile,DEF,0.0,44
826,Owen,MID,0.0,45
356,Gruev,MID,0.0,47
352,Harrison,MID,0.0,51
141,Rushworth,GK,0.0,40
168,Buonanotte,MID,0.0,46
770,Ridgeon,MID,0.0,45
142,Scherpen,GK,0.0,40
288,Travers,GK,0.0,42
690,Cardines,MID,0.0,44
282,Umeh,MID,0.0,45
281,Rodney,MID,0.0,44
255,Matthews,GK,0.0,39
68,Dennis,GK,0.0,40
239,Gittens,MID,0.0,60
179,Ferguson,FWD,0.0,55
171,Sarmiento,MID,0.0,49
741,Gray,FWD,0.0,45
819,Shield,DEF,0.0,40
323,Amissah,DEF,0.0,38
822,Jones,MID,0.0,45
788,Kukonki,DEF,0.0,40
592,Moore,MID,0.0,50
264,Holding,DEF,0.0,40
806,Mandas,GK,0.0,40
558,Matete,MID,0.0,43
550,Poveda,MID,0.0,47
118,Meghoma,DEF,0.0,40
715,John,GK,0.0,40
696,Kalimuendo,FWD,0.0,60
669,Ndoye,MID,0.0,55
122,Milambo,MID,0.0,52
506,Murillo,DEF,0.0,52
501,Neave,FWD,0.0,43
495,Hayden,MID,0.0,45
771,Fletcher,MID,0.0,44
790,Williams-Barnett,MID,0.0,45
127,Nunes,MID,0.0,49
133,Peart-Harris,MID,0.0,44
454,Antony,MID,0.0,59
451,Rashford,MID,0.0,70
446,Fredricson,DEF,0.0,37
784,Brierley,MID,0.0,45
79,Mepham,DEF,0.0,40
739,Mukasa,MID,0.0,44
399,Ederson M.,GK,0.0,53
746,Morrison,MID,0.0,45
661,Ekitiké,FWD,0.0,90
397,Darwin,FWD,0.0,65
685,Diakité,DEF,0.0,41
750,Rowswell,DEF,0.0,40
602,Hegyi,GK,0.0,39
117,Ji-soo,DEF,0.0,39
471,Gillespie,GK,0.0,39
821,Whittaker,MID,0.0,45
812,Ellborg,GK,0.0,40
557,H.Jones,MID,0.0,43
546,Aleksić,MID,0.0,49
545,Roberts,MID,0.0,54
534,Anderson,DEF,0.0,38
711,Harriman-Annous,MID,0.0,44
759,Salmon,DEF,0.0,40
765,Shahar,DEF,0.0,40
753,Ruddy,GK,0.0,40
33,M.Bizot,GK,0.0,42
35,Marschall,GK,0.0,40
65,Redmond,FWD,0.0,45
468,Wheatley,FWD,0.0,45
88,Cook,MID,0.0,49
757,Hollingshead,GK,0.0,40
434,Heaton,GK,0.0,38
792,Alysson,MID,0.0,50
425,Echeverri,MID,0.0,54
421,Rodrigo,MID,0.0,63
412,Vitor Reis,DEF,0.0,50
203,Boateng,MID,0.0,47
396,Nyoni,MID,0.0,43
392,Endo,MID,0.0,49
375,Bradley,DEF,0.0,49
368,Pécsi,GK,0.0,38
212,Adewumi,MID,0.0,45
605,Kilman,DEF,0.0,41
747,Mayers,DEF,0.0,40
102,Balcombe,GK,0.0,39
137,Morgan,FWD,0.0,44
286,Marsh,FWD,0.0,44
429,Phillips,MID,0.0,47
428,Nypan,MID,0.0,50
420,Gündoğan,MID,0.0,63
96,Winterburn,MID,0.0,45
410,Lewis,DEF,0.0,46
366,A.Becker,GK,0.0,54
839,Cresswell,MID,0.0,45
138,Steele,GK,0.0,42
779,Graham,FWD,0.0,45
707,Dibling,MID,0.0,53
419,Grealish,MID,0.0,63
297,Dixon,DEF,0.0,38
76,Bevan,DEF,0.0,38
280,Ozoh,MID,0.0,45
595,Olusesi,MID,0.0,43
279,M.França,MID,0.0,45
93,H.Traorè,MID,0.0,45
99,Adu-Adjei,FWD,0.0,44
240,Nkunku,MID,0.0,59
234,Anselmino,DEF,0.0,40
231,M.Sarr,DEF,0.0,45
222,Penders,GK,0.0,40
687,Rees-Dottin,MID,0.0,43
176,Mazilu,MID,0.0,45
782,Forster,GK,0.0,40
364,Mateo Joseph,FWD,0.0,50
104,Eyestone,GK,0.0,39
355,Greenwood,MID,0.0,49
742,McAidoo,MID,0.0,45
431,Bayindir,GK,0.0,47
448,Malacia,DEF,0.0,37
94,Sadi,MID,0.0,45
579,Son,MID,0.0,85
569,Romero,DEF,0.0,50
810,Bentt,MID,0.0,45
800,Jocelin.T,MID,0.0,49
774,Jenson Jones,DEF,0.0,40
823,Stephenson,DEF,0.0,40
820,McMahon-Brown,MID,0.0,45
75,Akinmboni,DEF,0.0,38
564,Rusyn,FWD,0.0,44
549,Neil,MID,0.0,48
540,Pembele,DEF,0.0,39
537,Huggins,DEF,0.0,40
536,Hjelde,DEF,0.0,40
533,Alese,DEF,0.0,40
524,Stamenic,MID,0.0,45
512,O.Richards,DEF,0.0,45
756,DaCosta,MID,0.0,45
111,Pinnock,DEF,0.0,42
504,Turner,GK,0.0,40
400,Ortega Moreno,GK,0.0,47
772,Alabi,MID,0.0,45
132,Maghoma,MID,0.0,45
69,McKenna,GK,0.0,39
91,Sinisterra,MID,0.0,50
827,Thwaites,MID,0.0,45
755,Lacey,MID,0.0,45
467,Obi,FWD,0.0,42
4,Setford,GK,0.0,39
