player_id,web_name,position,XP,Price
656,Kalajdžić,FWD,0.0,49
183,Weiss,GK,0.0,42
657,Chiwome,FWD,0.0,44
184,Green,GK,0.0,40
9,Kiwior,DEF,0.0,54
701,Rowe,DEF,0.0,40
484,Targett,DEF,0.0,40
483,Pivas,DEF,0.0,38
482,Ashby,DEF,0.0,39
481,A.Murphy,DEF,0.0,38
4,Setford,GK,0.0,39
3,Hein,GK,0.0,40
480,Lascelles,DEF,0.0,43
495,Hayden,MID,0.0,45
496,Kuol,MID,0.0,44
710,Patterson,DEF,0.0,39
655,Fábio Silva,FWD,0.0,49
621,Irving,MID,0.0,43
645,Fer López,MID,0.0,51
647,Guedes,MID,0.0,55
400,Ortega Moreno,GK,0.0,47
12,Zinchenko,DEF,0.0,49
753,Ruddy,GK,0.0,40
702,Burrowes,MID,0.0,43
689,Seung soo,MID,0.0,43
703,Proctor,GK,0.0,39
649,B.Traore,MID,0.0,50
501,Neave,FWD,0.0,43
651,Edozie,MID,0.0,43
652,Gonzalez,MID,0.0,43
498,White,MID,0.0,45
653,Hodge,MID,0.0,45
60,Broggio,MID,0.0,44
620,Earthy,MID,0.0,45
35,Marschall,GK,0.0,40
558,Matete,MID,0.0,43
564,Rusyn,FWD,0.0,44
563,Luís Hemir,FWD,0.0,44
562,Abdullahi,FWD,0.0,42
594,Min-hyeok,MID,0.0,45
595,Olusesi,MID,0.0,43
596,Solanke,FWD,0.0,71
559,Triantis,MID,0.0,44
557,H.Jones,MID,0.0,43
590,Bryan,MID,0.0,49
711,Harriman-Annous,MID,0.0,44
598,Lankshear,FWD,0.0,45
599,Scarlett,FWD,0.0,43
556,Ekwah,MID,0.0,45
700,Dowman,MID,0.0,42
745,Byfield,DEF,0.0,40
555,Browne,MID,0.0,45
592,Moore,MID,0.0,50
49,Bailey,MID,0.0,55
715,John,GK,0.0,40
579,Son,MID,0.0,85
576,Phillips,DEF,0.0,40
42,A.García,DEF,0.0,39
43,Alex Moreno,DEF,0.0,40
567,Kinsky,GK,0.0,39
566,Austin,GK,0.0,39
577,Takai,DEF,0.0,40
578,Vuskovic,DEF,0.0,39
45,Sousa,DEF,0.0,38
589,Solomon,MID,0.0,54
581,Maddison,MID,0.0,68
34,Gauci,GK,0.0,40
46,Yasin,DEF,0.0,40
583,Kulusevski,MID,0.0,64
678,Masuaku,DEF,0.0,39
587,Bissouma,MID,0.0,52
33,M.Bizot,GK,0.0,42
750,Rowswell,DEF,0.0,40
751,Akhamrich,MID,0.0,45
554,Ba,MID,0.0,43
529,Moore,GK,0.0,39
536,Hjelde,DEF,0.0,40
535,Cirkin,DEF,0.0,40
534,Anderson,DEF,0.0,38
533,Alese,DEF,0.0,40
29,Sambi,MID,0.0,45
57,Dobbin,MID,0.0,50
530,Nna Noukeu,GK,0.0,39
28,Kabia,MID,0.0,45
31,G.Jesus,FWD,0.0,64
611,Casey,DEF,0.0,40
528,Patterson,GK,0.0,42
734,Bakwa,MID,0.0,59
616,Álvarez,MID,0.0,49
729,Cuiabano,DEF,0.0,45
617,Cornet,MID,0.0,49
618,G.Rodriguez,MID,0.0,48
537,Huggins,DEF,0.0,40
538,Johnson,DEF,0.0,38
539,O'Nien,DEF,0.0,40
540,Pembele,DEF,0.0,39
51,Iling Jr,MID,0.0,55
601,Foderingham,GK,0.0,40
551,Rigg,MID,0.0,47
550,Poveda,MID,0.0,47
549,Neil,MID,0.0,48
602,Hegyi,GK,0.0,39
30,Havertz,FWD,0.0,73
604,Emerson,DEF,0.0,44
546,Aleksić,MID,0.0,49
545,Roberts,MID,0.0,54
544,Diarra,MID,0.0,53
542,Seelt,DEF,0.0,40
56,Barrenechea,MID,0.0,50
607,N.Aguerd,DEF,0.0,44
608,Scarles,DEF,0.0,43
571,Davies,DEF,0.0,43
159,March,MID,0.0,58
185,Hladký,GK,0.0,39
289,Tyrer,GK,0.0,39
305,Armstrong,MID,0.0,45
111,Pinnock,DEF,0.0,42
112,Roerslev,DEF,0.0,45
298,Welch,DEF,0.0,38
297,Dixon,DEF,0.0,38
296,Patterson,DEF,0.0,44
114,Arthur,DEF,0.0,38
115,Fredrick,DEF,0.0,40
117,Ji-soo,DEF,0.0,39
118,Meghoma,DEF,0.0,40
290,Branthwaite,DEF,0.0,53
288,Travers,GK,0.0,42
277,Ebiowei,MID,0.0,45
122,Milambo,MID,0.0,52
243,George,MID,0.0,48
690,Cardines,MID,0.0,44
127,Nunes,MID,0.0,49
286,Marsh,FWD,0.0,44
285,Édouard,FWD,0.0,50
128,Onyeka,MID,0.0,48
282,Umeh,MID,0.0,45
281,Rodney,MID,0.0,44
280,Ozoh,MID,0.0,45
279,M.França,MID,0.0,45
306,Bates,MID,0.0,43
307,Ebere,MID,0.0,44
308,Heath,MID,0.0,45
309,Metcalfe,MID,0.0,45
168,Buonanotte,MID,0.0,46
737,Kusi-Asare,FWD,0.0,45
2,Arrizabalaga,GK,0.0,40
664,Lecomte,GK,0.0,39
687,Rees-Dottin,MID,0.0,43
334,Harris,MID,0.0,45
333,Godo,MID,0.0,45
327,Andreas,MID,0.0,53
102,Balcombe,GK,0.0,39
323,Amissah,DEF,0.0,38
103,Cox,GK,0.0,39
321,J.Cuenca,DEF,0.0,43
320,Diop,DEF,0.0,43
104,Eyestone,GK,0.0,39
105,Valdimarsson,GK,0.0,38
316,Robinson,DEF,0.0,49
315,Benda,GK,0.0,40
705,Campbell,DEF,0.0,39
704,Onyango,MID,0.0,45
667,Aznou,DEF,0.0,42
630,King,GK,0.0,39
313,Sherif,FWD,0.0,44
312,Y.Chermiti,FWD,0.0,49
278,J.Rak-Sakyi,MID,0.0,44
275,Ahamada,MID,0.0,43
340,Cairns,GK,0.0,39
153,Webster,DEF,0.0,44
235,Palmer,MID,0.0,103
234,Anselmino,DEF,0.0,40
233,Acheampong,DEF,0.0,37
231,M.Sarr,DEF,0.0,45
144,Coppola,DEF,0.0,42
147,Estupiñan,DEF,0.0,45
227,Colwill,DEF,0.0,47
150,Lamptey,DEF,0.0,44
223,Slonina,GK,0.0,39
222,Penders,GK,0.0,40
221,Jörgensen,GK,0.0,43
179,Ferguson,FWD,0.0,55
274,Agbinone,MID,0.0,43
154,Cashin,DEF,0.0,40
177,Moran,MID,0.0,45
176,Mazilu,MID,0.0,45
174,Yalcouye,MID,0.0,50
155,Slater,DEF,0.0,40
171,Sarmiento,MID,0.0,49
170,Milner,MID,0.0,49
156,Tasker,DEF,0.0,38
157,Mitoma,MID,0.0,61
165,Sima,MID,0.0,54
164,O'Riley,MID,0.0,55
142,Scherpen,GK,0.0,40
141,Rushworth,GK,0.0,40
240,Nkunku,MID,0.0,59
245,Mudryk,MID,0.0,49
130,Donovan,MID,0.0,44
269,Esse,MID,0.0,47
268,Doucouré,MID,0.0,49
131,Konak,MID,0.0,43
265,Kporha,DEF,0.0,40
264,Holding,DEF,0.0,40
263,Clyne,DEF,0.0,38
262,Chadi Riad,DEF,0.0,40
132,Maghoma,MID,0.0,45
259,Sosa,DEF,0.0,48
133,Peart-Harris,MID,0.0,44
134,Trevitt,MID,0.0,45
137,Morgan,FWD,0.0,44
255,Matthews,GK,0.0,39
254,Benitez,GK,0.0,39
748,Dasilva,MID,0.0,49
743,Emenalo,MID,0.0,45
672,Hato,DEF,0.0,46
138,Steele,GK,0.0,42
251,N.Jackson,FWD,0.0,65
140,McGill,GK,0.0,39
248,Paez,MID,0.0,45
247,D.Essugo,MID,0.0,43
339,Meslier,GK,0.0,41
341,Darlow,GK,0.0,40
186,Roberts,DEF,0.0,43
208,Koleosho,MID,0.0,50
203,Boateng,MID,0.0,47
439,D.Leon,DEF,0.0,41
204,Churlinov,MID,0.0,49
435,Mee,GK,0.0,39
434,Heaton,GK,0.0,38
433,Harrison,GK,0.0,40
161,Enciso,MID,0.0,54
431,Bayindir,GK,0.0,47
742,McAidoo,MID,0.0,45
740,Mfuni,DEF,0.0,39
739,Mukasa,MID,0.0,44
429,Phillips,MID,0.0,47
219,Obafemi,FWD,0.0,44
428,Nypan,MID,0.0,50
425,Echeverri,MID,0.0,54
211,A.Ramsey,MID,0.0,44
422,Kovačić,MID,0.0,58
420,Gündoğan,MID,0.0,63
212,Adewumi,MID,0.0,45
213,Banel,MID,0.0,45
214,Trésor,MID,0.0,43
216,Amdouni,FWD,0.0,48
412,Vitor Reis,DEF,0.0,50
410,Lewis,DEF,0.0,46
201,Benson,MID,0.0,54
199,Worrall,DEF,0.0,38
445,Amass,DEF,0.0,40
446,Fredricson,DEF,0.0,37
188,Delcroix,DEF,0.0,38
472,Odysseas,GK,0.0,40
471,Gillespie,GK,0.0,39
189,Dodgson,DEF,0.0,40
135,Wissa,FWD,0.0,73
755,Lacey,MID,0.0,45
190,Ekdal,DEF,0.0,38
468,Wheatley,FWD,0.0,45
467,Obi,FWD,0.0,42
193,Humphreys,DEF,0.0,39
465,Højlund,FWD,0.0,63
464,Moorhouse,MID,0.0,45
463,Kone,MID,0.0,43
